title,id,chart,90% EX bpi,avg EX,90% EX,wr EX,max EX,diff,avg money,wr money,players,mfcs,notecount,untimed
THE ANCIENT KING IS BACK,1126.0,DSP,0.9,1204.0,1252.0,1392.0,1392.0,11.0,972246.0,1000000.0,574.0,3.0,464.0,31.0
逆さま&hearts;シンデレラパレード,934.0,BDP,0.9,465.0,488.0,543.0,543.0,6.0,969686.0,1000000.0,174.0,10.0,181.0,9.0
We're so Happy,991.0,BDP,0.9,920.0,961.0,1068.0,1068.0,9.0,972004.0,1000000.0,391.0,6.0,356.0,15.0
スカイクラッドの観測者,1002.0,DDP,0.9,795.0,831.0,924.0,924.0,9.0,970605.0,1000000.0,345.0,7.0,308.0,21.0
Alone,870.0,DSP,0.9,682.0,723.0,804.0,804.0,9.0,967688.0,1000000.0,537.0,22.0,268.0,3.0
ウソツキ横丁は雨模様,975.0,DSP,0.9,753.0,788.0,876.0,876.0,8.0,971012.0,1000000.0,346.0,8.0,292.0,15.0
滅亡天使 &dagger; にこきゅっぴん,643.0,begSP,0.9,441.0,486.0,540.0,540.0,4.0,951360.0,1000000.0,173.0,31.0,180.0,1.0
Debug Dance,1141.0,ESP,0.9,1574.0,1630.0,1812.0,1812.0,15.0,974935.0,1000000.0,925.0,1.0,604.0,17.0
Easy Peasy,1137.0,DDP,0.9,803.0,834.0,927.0,927.0,10.0,974132.0,1000000.0,177.0,3.0,309.0,15.0
Ska Ska No.3,203.0,DDP,0.9,436.0,453.0,504.0,504.0,8.0,975453.0,1000000.0,138.0,5.0,168.0,0.0
D2R,76.0,DSP,0.9,672.0,715.0,795.0,795.0,7.0,961573.0,1000000.0,341.0,21.0,265.0,29.0
ありふれたせかいせいふく,822.0,BDP,0.9,522.0,548.0,609.0,609.0,7.0,971430.0,1000000.0,309.0,12.0,203.0,6.0
tokyoEVOLVED (TYPE1),462.0,begSP,0.9,317.0,334.0,372.0,372.0,6.0,969855.0,1000000.0,130.0,12.0,124.0,1.0
おーまい！らぶりー！すうぃーてぃ！だーりん！,892.0,ESP,0.9,1536.0,1601.0,1779.0,1779.0,15.0,972779.0,1000000.0,1978.0,4.0,593.0,15.0
漆黒のスペシャルプリンセスサンデー,673.0,ESP,0.9,1249.0,1304.0,1449.0,1449.0,13.0,971692.0,1000000.0,1824.0,7.0,483.0,21.0
sola,546.0,ESP,0.9,1112.0,1158.0,1287.0,1287.0,12.0,973091.0,1000000.0,1305.0,5.0,429.0,16.0
スーパー戦湯ババンバーン,1021.0,BSP,0.9,738.0,780.0,867.0,867.0,7.0,966914.0,1000000.0,264.0,13.0,289.0,17.0
ドキドキ☆流星トラップガール!!,600.0,ESP,0.9,1353.0,1406.0,1563.0,1563.0,14.0,973703.0,1000000.0,1903.0,3.0,521.0,15.0
BE LOVIN,105.0,DSP,0.9,590.0,629.0,699.0,699.0,9.0,965251.0,1000000.0,473.0,30.0,233.0,4.0
チョコレートスマイル,657.0,BDP,0.9,439.0,467.0,519.0,519.0,6.0,966416.0,1000000.0,339.0,27.0,173.0,2.0
Together Going My Way,932.0,EDP,0.9,973.0,1007.0,1119.0,1119.0,13.0,974423.0,1000000.0,560.0,2.0,373.0,27.0
クリムゾンゲイト,629.0,BSP,0.9,564.0,607.0,675.0,675.0,7.0,959100.0,1000000.0,241.0,25.0,225.0,14.0
Starlight Fantasia (Endorphins Mix),647.0,BSP,0.9,739.0,777.0,864.0,864.0,8.0,967290.0,1000000.0,272.0,10.0,288.0,28.0
Let Me Know,1121.0,ESP,0.89,1422.0,1476.0,1641.0,1641.0,15.0,974375.0,1000000.0,1025.0,2.0,547.0,11.0
Cosmic Hurricane,490.0,DSP,0.89,875.0,928.0,1032.0,1032.0,9.0,964663.0,1000000.0,627.0,22.0,344.0,22.0
Tohoku EVOLVED,471.0,begSP,0.89,572.0,618.0,687.0,687.0,6.0,960643.0,1000000.0,354.0,35.0,229.0,1.0
華爛漫 -Flowers-,220.0,BDP,0.89,464.0,499.0,555.0,555.0,4.0,961768.0,1000000.0,401.0,39.0,185.0,1.0
Rejoin,807.0,DSP,0.89,973.0,1017.0,1131.0,1131.0,10.0,969249.0,1000000.0,1389.0,9.0,377.0,39.0
aftershock!!,339.0,DDP,0.89,890.0,936.0,1041.0,1041.0,9.0,965593.0,1000000.0,262.0,9.0,347.0,43.0
roppongi EVOLVED ver.C,380.0,BDP,0.89,679.0,712.0,792.0,792.0,8.0,968870.0,1000000.0,206.0,8.0,264.0,22.0
めうめうぺったんたん！！,495.0,BSP,0.89,543.0,588.0,654.0,654.0,6.0,957495.0,1000000.0,441.0,45.0,218.0,7.0
Beautiful Dream,500.0,DSP,0.89,796.0,842.0,936.0,936.0,9.0,966217.0,1000000.0,855.0,24.0,312.0,21.0
INSIDE YOUR HEART,173.0,EDP,0.89,635.0,664.0,738.0,738.0,9.0,973079.0,1000000.0,286.0,8.0,246.0,4.0
ランカーキラーガール,904.0,BDP,0.89,636.0,666.0,741.0,741.0,8.0,971368.0,1000000.0,319.0,9.0,247.0,9.0
You gotta move it (feat. Julie Rugaard),215.0,EDP,0.89,711.0,739.0,822.0,822.0,10.0,973374.0,1000000.0,286.0,4.0,274.0,17.0
セツナトリップ,595.0,BDP,0.89,389.0,413.0,459.0,459.0,4.0,966351.0,1000000.0,337.0,27.0,153.0,6.0
十二星座の聖域,685.0,DSP,0.89,885.0,934.0,1038.0,1038.0,10.0,967329.0,1000000.0,1073.0,23.0,346.0,19.0
Amalgamation,429.0,BDP,0.89,680.0,710.0,789.0,789.0,7.0,972017.0,1000000.0,277.0,7.0,263.0,15.0
TRIP MACHINE,2.0,BSP,0.89,482.0,515.0,573.0,573.0,8.0,965221.0,1000000.0,444.0,33.0,191.0,0.0
チルノのパーフェクトさんすう教室,761.0,ESP,0.89,1130.0,1185.0,1317.0,1317.0,13.0,969305.0,1000000.0,2239.0,14.0,439.0,30.0
LEVEL UP,866.0,ESP,0.89,1058.0,1107.0,1230.0,1230.0,13.0,971447.0,1000000.0,1704.0,11.0,410.0,16.0
Get Your Wish,1108.0,DSP,0.89,678.0,707.0,786.0,786.0,9.0,971170.0,1000000.0,227.0,6.0,262.0,22.0
TOMORROW,208.0,EDP,0.89,769.0,799.0,888.0,888.0,11.0,974477.0,1000000.0,309.0,4.0,296.0,11.0
御伽噺に幕切れを,933.0,ESP,0.89,1173.0,1220.0,1356.0,1356.0,13.0,972872.0,1000000.0,1409.0,4.0,452.0,26.0
セツナトリップ,595.0,BSP,0.88,402.0,432.0,480.0,480.0,4.0,961267.0,1000000.0,462.0,46.0,160.0,7.0
Dragon Blade,158.0,begSP,0.88,401.0,437.0,486.0,486.0,5.0,956729.0,1000000.0,116.0,21.0,162.0,0.0
Love You More,792.0,BSP,0.88,797.0,842.0,936.0,936.0,9.0,968580.0,1000000.0,676.0,21.0,312.0,4.0
Electro Tuned ( the SubS Mix ),55.0,BSP,0.88,453.0,483.0,537.0,537.0,6.0,965862.0,1000000.0,166.0,18.0,179.0,0.0
十二星座の聖域,685.0,ESP,0.88,1211.0,1266.0,1407.0,1407.0,13.0,971329.0,1000000.0,2171.0,9.0,469.0,21.0
INTO YOUR HEART (Ruffage remix),293.0,DDP,0.88,554.0,577.0,642.0,642.0,8.0,973432.0,1000000.0,235.0,6.0,214.0,8.0
TECH-NOID,707.0,ESP,0.88,1007.0,1058.0,1176.0,1176.0,12.0,969712.0,1000000.0,2021.0,19.0,392.0,15.0
MAX LOVE,367.0,CSP,0.88,1414.0,1485.0,1650.0,1650.0,13.0,970650.0,1000000.0,1955.0,13.0,550.0,3.0
Time Of Our Lives,715.0,begSP,0.88,168.0,186.0,207.0,207.0,2.0,944297.0,1000000.0,164.0,40.0,69.0,6.0
First Time,820.0,BSP,0.88,469.0,494.0,549.0,549.0,7.0,969249.0,1000000.0,333.0,17.0,183.0,10.0
Love&#9825;Shine わんだふるmix,811.0,DDP,0.88,762.0,791.0,879.0,879.0,8.0,974253.0,1000000.0,289.0,4.0,293.0,14.0
Dummy,350.0,DDP,0.88,575.0,602.0,669.0,669.0,7.0,973087.0,1000000.0,181.0,8.0,223.0,1.0
BRILLIANT 2U,4.0,ESP,0.88,570.0,607.0,675.0,675.0,10.0,966495.0,1000000.0,1712.0,65.0,225.0,0.0
Far east nightbird,735.0,ESP,0.88,1151.0,1209.0,1344.0,1344.0,12.0,970490.0,1000000.0,2326.0,17.0,448.0,7.0
風鈴花火,804.0,BDP,0.88,528.0,558.0,621.0,621.0,5.0,968095.0,1000000.0,674.0,27.0,207.0,6.0
熱情のサパデアード,847.0,ESP,0.88,1148.0,1188.0,1320.0,1320.0,13.0,973629.0,1000000.0,1619.0,2.0,440.0,40.0
Crazy Shuffle,885.0,BDP,0.87,544.0,580.0,645.0,645.0,5.0,960819.0,1000000.0,240.0,21.0,215.0,24.0
LOVE IS ORANGE,178.0,DDP,0.87,636.0,664.0,738.0,738.0,8.0,969963.0,1000000.0,220.0,7.0,246.0,27.0
The History of the Future,905.0,BDP,0.87,669.0,696.0,774.0,774.0,9.0,973812.0,1000000.0,276.0,5.0,258.0,11.0
隅田川夏恋歌,428.0,DSP,0.87,921.0,974.0,1083.0,1083.0,10.0,968127.0,1000000.0,1444.0,29.0,361.0,5.0
IN BETWEEN,789.0,BDP,0.87,551.0,583.0,648.0,648.0,7.0,965527.0,1000000.0,483.0,24.0,216.0,20.0
Trust -DanceDanceRevolution mix-,267.0,DSP,0.87,589.0,623.0,693.0,693.0,8.0,966371.0,1000000.0,281.0,17.0,231.0,13.0
ZEPHYRANTHES,741.0,DSP,0.87,1146.0,1198.0,1332.0,1332.0,12.0,971051.0,1000000.0,2074.0,10.0,444.0,22.0
Crazy Shuffle,885.0,ESP,0.87,1144.0,1188.0,1320.0,1320.0,13.0,973707.0,1000000.0,1824.0,4.0,440.0,23.0
ALGORITHM,798.0,BSP,0.87,536.0,567.0,630.0,630.0,7.0,967428.0,1000000.0,548.0,28.0,210.0,9.0
Take A Step Forward,417.0,DSP,0.87,634.0,666.0,741.0,741.0,9.0,966961.0,1000000.0,610.0,16.0,247.0,29.0
BABY BABY GIMME YOUR LOVE,29.0,EDP,0.87,449.0,475.0,528.0,528.0,8.0,969168.0,1000000.0,342.0,23.0,176.0,0.0
MOVE! (We Keep It Movin'),1019.0,DSP,0.87,931.0,972.0,1080.0,1080.0,10.0,970810.0,1000000.0,524.0,7.0,360.0,31.0
MITOれて！いばらきっしゅだ～りん,590.0,ESP,0.87,1128.0,1177.0,1308.0,1308.0,13.0,972675.0,1000000.0,1118.0,7.0,436.0,13.0
Crazy Hot,928.0,DDP,0.87,933.0,974.0,1083.0,1083.0,10.0,971150.0,1000000.0,346.0,6.0,361.0,24.0
SOUL CRASH,259.0,DSP,0.87,765.0,807.0,897.0,897.0,9.0,969070.0,1000000.0,266.0,13.0,299.0,5.0
Sector,1167.0,BDP,0.87,611.0,637.0,708.0,708.0,8.0,972148.0,1000000.0,169.0,6.0,236.0,16.0
REVOLUTIONARY ADDICT,481.0,BSP,0.87,602.0,645.0,717.0,717.0,7.0,960928.0,1000000.0,243.0,23.0,239.0,18.0
Desert Journey,523.0,DSP,0.87,595.0,629.0,699.0,699.0,8.0,967805.0,1000000.0,327.0,19.0,233.0,8.0
Dream Machine,287.0,ESP,0.86,816.0,850.0,945.0,945.0,11.0,973365.0,1000000.0,938.0,8.0,315.0,10.0
New Gravity,497.0,DSP,0.86,770.0,815.0,906.0,906.0,9.0,968663.0,1000000.0,536.0,21.0,302.0,1.0
Romancing Layer,584.0,ESP,0.86,1165.0,1228.0,1365.0,1365.0,14.0,968051.0,1000000.0,2431.0,26.0,455.0,18.0
Qwerty,1075.0,ESP,0.86,1378.0,1428.0,1587.0,1587.0,14.0,974386.0,1000000.0,1033.0,2.0,529.0,23.0
どきドキ バレンタイン,910.0,DDP,0.86,957.0,999.0,1110.0,1110.0,9.0,969327.0,1000000.0,226.0,5.0,370.0,47.0
The Least 100sec,134.0,begSP,0.86,256.0,272.0,303.0,303.0,5.0,966626.0,1000000.0,112.0,16.0,101.0,0.0
DROP OUT(FROM NONSTOP MEGAMIX),79.0,CSP,0.86,737.0,769.0,855.0,855.0,12.0,973642.0,1000000.0,1482.0,12.0,285.0,4.0
Electro Tuned ( the SubS Mix ),55.0,DSP,0.86,687.0,723.0,804.0,804.0,9.0,971015.0,1000000.0,242.0,11.0,268.0,0.0
Mermaid girl,431.0,begSP,0.86,255.0,278.0,309.0,309.0,1.0,956022.0,1000000.0,440.0,69.0,103.0,4.0
Cytokinesis,729.0,begSP,0.86,307.0,326.0,363.0,363.0,4.0,963406.0,1000000.0,196.0,21.0,121.0,12.0
Rejoin,807.0,BDP,0.86,657.0,685.0,762.0,762.0,7.0,970566.0,1000000.0,572.0,9.0,254.0,25.0
Six String Proof,890.0,DSP,0.86,889.0,923.0,1026.0,1026.0,11.0,974490.0,1000000.0,727.0,4.0,342.0,15.0
escape,524.0,DDP,0.86,579.0,604.0,672.0,672.0,8.0,973013.0,1000000.0,194.0,7.0,224.0,5.0
STULTI,529.0,begSP,0.86,337.0,361.0,402.0,402.0,4.0,955867.0,1000000.0,131.0,19.0,134.0,22.0
LOVE AGAIN TONIGHT～For Melissa MIX～,40.0,EDP,0.86,728.0,758.0,843.0,843.0,10.0,974908.0,1000000.0,432.0,6.0,281.0,0.0
SEXY PLANET,44.0,ESP,0.86,676.0,707.0,786.0,786.0,11.0,973322.0,1000000.0,1219.0,16.0,262.0,0.0
Dance Partay,622.0,ESP,0.86,782.0,815.0,906.0,906.0,11.0,973603.0,1000000.0,742.0,8.0,302.0,8.0
Beautiful Inside (Cube::Hard Mix),278.0,EDP,0.86,702.0,739.0,822.0,822.0,11.0,968485.0,1000000.0,314.0,13.0,274.0,15.0
I'm an Albatraoz,872.0,DDP,0.86,553.0,575.0,639.0,639.0,7.0,974789.0,1000000.0,180.0,5.0,213.0,8.0
Playa (Original Mix),307.0,ESP,0.86,878.0,912.0,1014.0,1014.0,11.0,974656.0,1000000.0,757.0,5.0,338.0,7.0
CHAOS Terror-Tech Mix,814.0,begSP,0.86,345.0,367.0,408.0,408.0,5.0,963630.0,1000000.0,340.0,31.0,136.0,13.0
Flight of the Phoenix,288.0,EDP,0.86,627.0,650.0,723.0,723.0,9.0,971556.0,1000000.0,245.0,4.0,241.0,32.0
AA,146.0,BDP,0.86,474.0,507.0,564.0,564.0,5.0,964249.0,1000000.0,291.0,28.0,188.0,2.0
天空の華,665.0,DSP,0.86,919.0,955.0,1062.0,1062.0,12.0,974214.0,1000000.0,1639.0,6.0,354.0,10.0
MAXIMIZER,182.0,DSP,0.86,712.0,756.0,840.0,840.0,9.0,965119.0,1000000.0,391.0,23.0,280.0,16.0
The Island Song,518.0,ESP,0.85,518.0,542.0,603.0,603.0,9.0,973076.0,1000000.0,622.0,15.0,201.0,1.0
Wake Me Up,716.0,BDP,0.85,460.0,486.0,540.0,540.0,5.0,968841.0,1000000.0,234.0,17.0,180.0,7.0
Poppin' Soda,1007.0,BSP,0.85,737.0,774.0,861.0,861.0,9.0,971113.0,1000000.0,559.0,14.0,287.0,4.0
ロンロンへ　ライライライ！,754.0,BDP,0.85,550.0,577.0,642.0,642.0,6.0,970110.0,1000000.0,463.0,15.0,214.0,12.0
虹色の花,530.0,DSP,0.85,814.0,858.0,954.0,954.0,8.0,967493.0,1000000.0,216.0,11.0,318.0,20.0
Cleopatrysm,606.0,BSP,0.85,632.0,685.0,762.0,762.0,7.0,957000.0,1000000.0,319.0,36.0,254.0,9.0
EMOTiON TRiPPER,1221.0,ESP,0.85,1427.0,1479.0,1644.0,1644.0,14.0,974608.0,1000000.0,724.0,2.0,548.0,17.0
Flow,161.0,DSP,0.85,622.0,656.0,729.0,729.0,9.0,969072.0,1000000.0,260.0,15.0,243.0,7.0
AA,146.0,BSP,0.85,460.0,507.0,564.0,564.0,5.0,951475.0,1000000.0,362.0,56.0,188.0,2.0
Haunted Rhapsody,414.0,ESP,0.85,980.0,1023.0,1137.0,1137.0,13.0,972039.0,1000000.0,1530.0,11.0,379.0,16.0
Share The Love,440.0,ESP,0.85,788.0,820.0,912.0,912.0,12.0,973824.0,1000000.0,1021.0,8.0,304.0,8.0
朧,691.0,CSP,0.85,1196.0,1247.0,1386.0,1386.0,13.0,973047.0,1000000.0,2548.0,8.0,462.0,12.0
PUT YOUR FAITH IN ME,11.0,BDP,0.85,345.0,364.0,405.0,405.0,6.0,970431.0,1000000.0,182.0,16.0,135.0,0.0
MAKE IT BETTER,0.0,DSP,0.85,480.0,507.0,564.0,564.0,9.0,969761.0,1000000.0,414.0,23.0,188.0,0.0
SUPER STAR,45.0,DSP,0.85,583.0,618.0,687.0,687.0,8.0,968122.0,1000000.0,238.0,18.0,229.0,0.0
50th Memorial Songs -Beginning Story-,838.0,DSP,0.85,1016.0,1061.0,1179.0,1179.0,10.0,972583.0,1000000.0,520.0,7.0,393.0,13.0
Show me your moves,812.0,CSP,0.85,1439.0,1498.0,1665.0,1665.0,14.0,971916.0,1000000.0,1883.0,5.0,555.0,34.0
Sand Blow,637.0,BDP,0.85,609.0,637.0,708.0,708.0,7.0,973265.0,1000000.0,199.0,8.0,236.0,3.0
Ticket to Bombay,321.0,DSP,0.85,567.0,604.0,672.0,672.0,7.0,964223.0,1000000.0,155.0,16.0,224.0,7.0
PERSIAN LAND,1096.0,ESP,0.85,1759.0,1825.0,2028.0,2028.0,15.0,974083.0,1000000.0,923.0,2.0,676.0,17.0
50th Memorial Songs -Beginning Story-,838.0,ESP,0.84,1443.0,1498.0,1665.0,1665.0,14.0,974034.0,1000000.0,1712.0,3.0,555.0,18.0
Chinese Snowy Dance,556.0,BSP,0.84,634.0,677.0,753.0,753.0,7.0,960312.0,1000000.0,373.0,29.0,251.0,25.0
DOWNER &amp; UPPER,884.0,DSP,0.84,701.0,734.0,816.0,816.0,9.0,971547.0,1000000.0,415.0,11.0,272.0,11.0
SUPER SUMMER SALE,808.0,DSP,0.84,1265.0,1325.0,1473.0,1473.0,12.0,970526.0,1000000.0,1623.0,12.0,491.0,19.0
ABSOLUTE,48.0,ESP,0.84,804.0,839.0,933.0,933.0,11.0,973586.0,1000000.0,1714.0,14.0,311.0,0.0
chaos eater,635.0,BSP,0.84,682.0,726.0,807.0,807.0,8.0,965954.0,1000000.0,367.0,25.0,269.0,3.0
Vertigo,989.0,DSP,0.84,987.0,1020.0,1134.0,1134.0,12.0,975873.0,1000000.0,486.0,2.0,378.0,14.0
WILD RUSH,47.0,DSP,0.84,498.0,518.0,576.0,576.0,7.0,975098.0,1000000.0,200.0,7.0,192.0,0.0
invisible rain,778.0,DDP,0.84,467.0,488.0,543.0,543.0,7.0,971367.0,1000000.0,203.0,10.0,181.0,9.0
BRILLIANT 2U(Orchestra Groove),5.0,CSP,0.84,788.0,834.0,927.0,927.0,12.0,968554.0,1000000.0,1644.0,43.0,309.0,0.0
Samurai Shogun vs. Master Ninja,636.0,DSP,0.84,924.0,958.0,1065.0,1065.0,12.0,975471.0,1000000.0,784.0,4.0,355.0,6.0
魔理沙は大変なものを盗んでいきました,678.0,BDP,0.84,562.0,594.0,660.0,660.0,6.0,969015.0,1000000.0,416.0,24.0,220.0,2.0
LEVEL UP,866.0,DDP,0.84,778.0,810.0,900.0,900.0,10.0,974430.0,1000000.0,361.0,6.0,300.0,7.0
New York EVOLVED (Type B),466.0,BSP,0.84,705.0,739.0,822.0,822.0,9.0,970101.0,1000000.0,267.0,10.0,274.0,15.0
Dance Celebration,282.0,CSP,0.84,895.0,928.0,1032.0,1032.0,12.0,972437.0,1000000.0,821.0,4.0,344.0,36.0
Metamorphic,1256.0,begSP,0.84,381.0,410.0,456.0,456.0,6.0,959988.0,1000000.0,41.0,9.0,152.0,1.0
Straight Oath,501.0,BDP,0.84,639.0,672.0,747.0,747.0,8.0,968981.0,1000000.0,170.0,10.0,249.0,17.0
世界の果てに約束の凱歌を -DDR Extended Megamix-,986.0,BSP,0.84,855.0,888.0,987.0,987.0,10.0,973953.0,1000000.0,618.0,5.0,329.0,18.0
One Sided Love,621.0,EDP,0.84,969.0,1012.0,1125.0,1125.0,11.0,971740.0,1000000.0,787.0,9.0,375.0,19.0
爆なな☆てすとロイヤー,660.0,BSP,0.84,731.0,777.0,864.0,864.0,7.0,964933.0,1000000.0,466.0,27.0,288.0,12.0
HyperTwist,938.0,BDP,0.84,758.0,796.0,885.0,885.0,8.0,970163.0,1000000.0,417.0,13.0,295.0,13.0
Grip &amp; Break down !!,680.0,BDP,0.84,542.0,575.0,639.0,639.0,5.0,968100.0,1000000.0,336.0,24.0,213.0,1.0
Votum stellarum -forest #25 DDR RMX-,273.0,DSP,0.84,694.0,726.0,807.0,807.0,9.0,973311.0,1000000.0,273.0,9.0,269.0,0.0
タイガーランペイジ,855.0,ESP,0.83,1001.0,1039.0,1155.0,1155.0,13.0,972634.0,1000000.0,1745.0,5.0,385.0,35.0
Dragon Blade,158.0,ESP,0.83,1028.0,1069.0,1188.0,1188.0,11.0,974933.0,1000000.0,1075.0,6.0,396.0,1.0
斑咲花,1116.0,DDP,0.83,1214.0,1252.0,1392.0,1392.0,12.0,969639.0,1000000.0,395.0,1.0,464.0,103.0
CaptivAte～誓い～,233.0,DDP,0.83,684.0,712.0,792.0,792.0,8.0,972444.0,1000000.0,243.0,6.0,264.0,17.0
ウソツキ横丁は雨模様,975.0,ESP,0.83,1119.0,1161.0,1290.0,1290.0,11.0,974001.0,1000000.0,1038.0,4.0,430.0,23.0
Shine,387.0,CSP,0.83,734.0,761.0,846.0,846.0,12.0,973890.0,1000000.0,884.0,5.0,282.0,23.0
SUNKiSS&hearts;DROP,263.0,DDP,0.83,613.0,648.0,720.0,720.0,7.0,968612.0,1000000.0,379.0,21.0,240.0,7.0
みゅ、みゅ、M&uuml;llる,1163.0,ESP,0.83,1116.0,1161.0,1290.0,1290.0,13.0,972196.0,1000000.0,1003.0,6.0,430.0,32.0
ナイト・オブ・ナイツ,677.0,DSP,0.83,1024.0,1085.0,1206.0,1206.0,11.0,967633.0,1000000.0,2109.0,44.0,402.0,2.0
The Lonely Streets,620.0,DSP,0.83,421.0,448.0,498.0,498.0,7.0,966666.0,1000000.0,149.0,18.0,166.0,1.0
Venus,271.0,CSP,0.83,1180.0,1231.0,1368.0,1368.0,13.0,972255.0,1000000.0,1224.0,8.0,456.0,20.0
星屑の夜果て,925.0,DSP,0.83,1346.0,1406.0,1563.0,1563.0,12.0,970879.0,1000000.0,1232.0,8.0,521.0,30.0
La Se&ntilde;orita,20.0,ESP,0.83,755.0,788.0,876.0,876.0,10.0,973821.0,1000000.0,1198.0,14.0,292.0,0.0
IF YOU WERE HERE,357.0,DSP,0.83,612.0,634.0,705.0,705.0,7.0,974050.0,1000000.0,74.0,3.0,235.0,18.0
Afterimage d'automne,894.0,BSP,0.83,555.0,585.0,651.0,651.0,8.0,967135.0,1000000.0,297.0,17.0,217.0,16.0
CHOCOLATE PHILOSOPHY,776.0,EDP,0.83,772.0,807.0,897.0,897.0,10.0,971613.0,1000000.0,815.0,13.0,299.0,16.0
BALLAD FOR YOU～想いの雨～,149.0,DSP,0.83,453.0,477.0,531.0,531.0,7.0,963680.0,1000000.0,244.0,17.0,177.0,27.0
&Omega;VERSOUL,918.0,DSP,0.82,1057.0,1096.0,1218.0,1218.0,12.0,974468.0,1000000.0,1016.0,4.0,406.0,19.0
患部で止まってすぐ溶ける～狂気の優曇華院,1069.0,BSP,0.82,784.0,823.0,915.0,915.0,8.0,971491.0,1000000.0,285.0,11.0,305.0,2.0
White Stream,1257.0,BSP,0.82,640.0,664.0,738.0,738.0,8.0,972437.0,1000000.0,64.0,3.0,246.0,25.0
Chronos,439.0,BSP,0.82,371.0,396.0,441.0,441.0,4.0,955686.0,1000000.0,211.0,25.0,147.0,29.0
Colors ～for EXTREME～,106.0,CSP,0.82,1133.0,1179.0,1311.0,1311.0,13.0,973844.0,1000000.0,1782.0,7.0,437.0,7.0
Hella Deep,995.0,begSP,0.82,320.0,342.0,381.0,381.0,3.0,963864.0,1000000.0,208.0,27.0,127.0,2.0
Taking It To The Sky,392.0,EDP,0.82,627.0,656.0,729.0,729.0,8.0,969716.0,1000000.0,284.0,11.0,243.0,23.0
隅田川夏恋歌,428.0,BDP,0.82,616.0,653.0,726.0,726.0,6.0,967146.0,1000000.0,467.0,28.0,242.0,5.0
AFTER THE GAME OF LOVE,14.0,EDP,0.82,525.0,558.0,621.0,621.0,8.0,966750.0,1000000.0,473.0,33.0,207.0,0.0
MAGIC PARADE,422.0,DSP,0.82,566.0,599.0,666.0,666.0,7.0,968715.0,1000000.0,154.0,14.0,222.0,0.0
ベビーステップ,849.0,ESP,0.82,1179.0,1223.0,1359.0,1359.0,12.0,973552.0,1000000.0,1417.0,4.0,453.0,31.0
AM-3P -303 BASS MIX-,103.0,DSP,0.82,560.0,585.0,651.0,651.0,9.0,973530.0,1000000.0,285.0,10.0,217.0,0.0
going up,353.0,DSP,0.82,1022.0,1074.0,1194.0,1194.0,10.0,971008.0,1000000.0,427.0,12.0,398.0,0.0
Dance Celebration,282.0,DSP,0.82,612.0,642.0,714.0,714.0,8.0,968916.0,1000000.0,217.0,11.0,238.0,20.0
JET WORLD,119.0,DSP,0.82,597.0,629.0,699.0,699.0,7.0,970260.0,1000000.0,220.0,14.0,233.0,4.0
A Geisha's Dream,276.0,DSP,0.82,729.0,766.0,852.0,852.0,9.0,966907.0,1000000.0,827.0,22.0,284.0,30.0
ロストワンの号哭,727.0,BSP,0.82,657.0,707.0,786.0,786.0,6.0,961971.0,1000000.0,671.0,55.0,262.0,0.0
DROP OUT,34.0,BDP,0.82,452.0,472.0,525.0,525.0,6.0,973546.0,1000000.0,179.0,10.0,175.0,0.0
DROP THE BOMB,17.0,DSP,0.81,605.0,642.0,714.0,714.0,7.0,967842.0,1000000.0,424.0,27.0,238.0,0.0
Electronic Sports Complex,1223.0,DSP,0.81,1250.0,1293.0,1437.0,1437.0,14.0,975645.0,1000000.0,873.0,2.0,479.0,17.0
三毛猫ロック,142.0,BDP,0.81,393.0,410.0,456.0,456.0,5.0,971572.0,1000000.0,169.0,10.0,152.0,11.0
Bad Routine,147.0,DDP,0.81,497.0,515.0,573.0,573.0,8.0,976024.0,1000000.0,218.0,5.0,191.0,4.0
Amalgamation,429.0,BSP,0.81,701.0,739.0,822.0,822.0,7.0,966564.0,1000000.0,407.0,18.0,274.0,25.0
恋する☆宇宙戦争っ!!,747.0,BSP,0.81,844.0,909.0,1011.0,1011.0,7.0,958208.0,1000000.0,1052.0,67.0,337.0,22.0
Dead Heat,827.0,DSP,0.81,732.0,769.0,855.0,855.0,10.0,969972.0,1000000.0,765.0,21.0,285.0,11.0
VOLAQUAS,1150.0,BSP,0.81,1165.0,1212.0,1347.0,1347.0,11.0,968762.0,1000000.0,566.0,5.0,449.0,73.0
DYNAMITE RAVE,18.0,BDP,0.81,551.0,585.0,651.0,651.0,6.0,967111.0,1000000.0,246.0,21.0,217.0,0.0
on the bounce,299.0,BSP,0.81,533.0,564.0,627.0,627.0,7.0,967049.0,1000000.0,317.0,22.0,209.0,12.0
Teleportation,1079.0,ESP,0.81,1187.0,1233.0,1371.0,1371.0,15.0,974349.0,1000000.0,1146.0,5.0,457.0,8.0
More One Night,770.0,DSP,0.81,549.0,577.0,642.0,642.0,8.0,967268.0,1000000.0,624.0,24.0,214.0,21.0
UNBELIEVABLE (Sparky remix),430.0,DSP,0.81,1001.0,1047.0,1164.0,1164.0,11.0,969513.0,1000000.0,1423.0,15.0,388.0,34.0
SHION,698.0,BDP,0.81,704.0,742.0,825.0,825.0,6.0,969533.0,1000000.0,292.0,15.0,275.0,7.0
